name,address,lat,lon,note,google_maps_url,feature_id,kg_id,added_by,list_title,list_id,emoji,category,status,source_lists,source_list_ids,tourism_tier,drop_reason
Howth Cliff Walk (Green Route),"Howth, Dublin, Ireland",53.374969699999994,-6.0491765,,https://www.google.com/maps?ftid=0x4867036c43e051b7:0x85a5ce62bfba3c9a,0x4867036c43e051b7:0x85a5ce62bfba3c9a,/g/11j0rrmrty,Zach J.,Ireland,PZ1939FGYznLJLfbw23DtttFpkZvgg,🌋,nature,visited,Ireland,PZ1939FGYznLJLfbw23DtttFpkZvgg,core,
Karuizawa Shiraito Falls,,36.410314,138.59262569999999,,https://www.google.com/maps?ftid=0x601dd8a5693d8b15:0xbddaade888287ab2,0x601dd8a5693d8b15:0xbddaade888287ab2,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🌋,nature,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Kegon Falls,,36.7380893,139.501941,,https://www.google.com/maps?ftid=0x601fa8c8c0b0bec1:0x279c9f58ca43568d,0x601fa8c8c0b0bec1:0x279c9f58ca43568d,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🌋,nature,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Mossy Cave Trailhead,"UT-12, Tropic, UT 84776, United States",37.6657186,-112.11035,,https://www.google.com/maps?ftid=0x87356f6e805069dd:0xe9f4b66a941df967,0x87356f6e805069dd:0xe9f4b66a941df967,/g/11bbrj6ykq,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🌋,nature,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Pai Canyon,"8F43+F22, Mae Hi, Pai District, Mae Hong Son 58130",19.3061375,98.4525156,,https://www.google.com/maps?ftid=0x30da80e8f3eba0f9:0x83dbe124b195aec2,0x30da80e8f3eba0f9:0x83dbe124b195aec2,/g/11btxhd4bg,Zach J.,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,🌋,nature,visited,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,core,
Pine Creek Canyon,,36.1288749,-115.4732279,,https://www.google.com/maps?ftid=0x80c8a2cd2b46dd89:0x526dbac39e115335,0x80c8a2cd2b46dd89:0x526dbac39e115335,,Zach J.,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,🌋,nature,visited,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,core,
Red Canyon Arch,"UT-12, Panguitch, UT 84759, United States",37.740431,-112.29780699999999,,https://www.google.com/maps?ftid=0x87355e8df91f5cb7:0x94ef3fdc5884c008,0x87355e8df91f5cb7:0x94ef3fdc5884c008,/g/11fzz5mzdv,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🌋,nature,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Red Canyon Visitor Center,"5375 UT-12, Panguitch, UT 84759, United States",37.7460472,-112.31936329999999,,https://www.google.com/maps?ftid=0x8735591c376eda39:0xc70c0d9fe12117a2,0x8735591c376eda39:0xc70c0d9fe12117a2,/g/1wrtd9_6,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🌋,nature,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Red Rock Canyon National Conservation Area,,36.1944273,-115.4382967,,https://www.google.com/maps?ftid=0x80c8bd0795a08535:0x74ced81d2afcb24c,0x80c8bd0795a08535:0x74ced81d2afcb24c,,Zach J.,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,🌋,nature,visited,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,core,
Red Rock Canyon Overlook,,36.1171083,-115.4447558,,https://www.google.com/maps?ftid=0x80c8bce6ba4d154d:0x67db12e22fd980ab,0x80c8bce6ba4d154d:0x67db12e22fd980ab,,Zach J.,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,🌋,nature,visited,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,core,
Reichenbach Falls,"Reichenbach, 3860 Meiringen, Switzerland",46.714475,8.1828206,,https://www.google.com/maps?ftid=0x478f8e4cf5a7e65b:0x3f9d400d03417b4e,0x478f8e4cf5a7e65b:0x3f9d400d03417b4e,/m/01_sx7,Zach J.,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,🌋,nature,visited,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,core,
Shannon Falls Viewpoint,,49.671081699999995,-123.15821319999999,,https://www.google.com/maps?ftid=0x54865807d72c5407:0x2c676af3226c9ee,0x54865807d72c5407:0x2c676af3226c9ee,,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🌋,nature,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,core,
Shiraito Falls,,35.312867499999996,138.58744099999998,,https://www.google.com/maps?ftid=0x601bdaee0081ae4d:0x92a3a8ec3ba65a3,0x601bdaee0081ae4d:0x92a3a8ec3ba65a3,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🌋,nature,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Zion Canyon Visitor Center,"Zion National Park, 1 Zion Park Blvd, Springdale, UT 84767, United States",37.2000925,-112.9869847,,https://www.google.com/maps?ftid=0x80cac2bd35ac0a47:0x8e601e4c459d754d,0x80cac2bd35ac0a47:0x8e601e4c459d754d,/g/11hb149bv3,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🌋,nature,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
55 Central Park West,,40.7724225,-73.97919209999999,I ain't afraid of no ghosts,https://www.google.com/maps?ftid=0x89c258f4f0f88d39:0x7b9421caf9aae810,0x89c258f4f0f88d39:0x7b9421caf9aae810,,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,🏞️,park,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,core,
Arashiyama Monkey Park Iwatayama,,35.011395,135.6766245,,https://www.google.com/maps?ftid=0x600100ab6efb49bd:0x1b3493b0430734b2,0x600100ab6efb49bd:0x1b3493b0430734b2,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏞️,park,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Arches National Park,"Utah, United States",38.7328166,-109.5746222,,https://www.google.com/maps?ftid=0x80caf61a860daa51:0x4f42ea69d128c495,0x80caf61a860daa51:0x4f42ea69d128c495,/m/0lgt,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏞️,park,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Barons Snooker Parlour,"Heritage Park, Calgary, AB T2V 1R1",50.985143,-114.1079973,,https://www.google.com/maps?ftid=0x53717140527721c1:0xffec8135cc359bb8,0x53717140527721c1:0xffec8135cc359bb8,/g/11v1bccld2,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Berlin Olympic Park,,52.5186626,13.2384825,"Famous place, architecture.",https://www.google.com/maps?ftid=0x47a856e29d544221:0x3f27e5c2e9e4e495,0x47a856e29d544221:0x3f27e5c2e9e4e495,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,🏞️,park,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,core,
Big H,"Heritage Park, Calgary, AB T2V 1R1",50.9796816,-114.0979923,,https://www.google.com/maps?ftid=0x537171b38cbf321f:0x6a93c9c97fa83ac8,0x537171b38cbf321f:0x6a93c9c97fa83ac8,/g/11v13byj5n,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Bonneville State Park,,40.776382,-113.85131799999999,,https://www.google.com/maps?ftid=0x80ac374e19732951:0x594c5be529895ef,0x80ac374e19732951:0x594c5be529895ef,,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏞️,park,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Bow Bridge,"Central Park, Bow Bridge, New York, NY 10024, United States",40.7757544,-73.97177839999999,,https://www.google.com/maps?ftid=0x89c2588d789a1e89:0xfb4165edf94e2390,0x89c2588d789a1e89:0xfb4165edf94e2390,/g/11bc65w692,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,🏞️,park,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,core,
Brooklyn Bridge Plaza at Brooklyn Bridge Park,"17-31 Water St, Brooklyn, NY 11201, United States",40.7022422,-73.9958601,,https://www.google.com/maps?ftid=0x89c25a46a369a18d:0xa109779d5185c305,0x89c25a46a369a18d:0xa109779d5185c305,/m/0265hxz,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,🏞️,park,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,core,
Calgary Municipal Railway Streetcar,"1911 Heritage Park, Calgary, AB T2V 5A8",50.9798842,-114.09712289999999,,https://www.google.com/maps?ftid=0x537171c27260a669:0xd56d464136292c8e,0x537171c27260a669:0xd56d464136292c8e,/g/11vr49ckpn,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Capilano Suspension Bridge Park,,49.3428609,-123.11492439999999,,https://www.google.com/maps?ftid=0x54866fd200dcde49:0xf350b3ec85130f5e,0x54866fd200dcde49:0xf350b3ec85130f5e,,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🏞️,park,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,core,
Central Park,"New York, NY, United States",40.7825547,-73.9655834,,https://www.google.com/maps?ftid=0x89c2589a018531e3:0xb9df1f7387a94119,0x89c2589a018531e3:0xb9df1f7387a94119,/m/09c7v,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,🏞️,park,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,core,
Centreville Amusement Park,"9 Queens Quay W, Toronto, ON M5J 2H3, Canada",43.6202922,-79.3735438,Nice in the summer and abandoned in the winter.,https://www.google.com/maps?ftid=0x89d4cb2a51e3fb1d:0x2f5294e2fb501d29,0x89d4cb2a51e3fb1d:0x2f5294e2fb501d29,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏞️,park,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,core,
Couch Park,"551 NW 19th Ave, Portland, OR 97209, United States",45.5266411,-122.69108659999999,I like this park.,https://www.google.com/maps?ftid=0x549509fb79cffce1:0xaf5d6ed627dc70fa,0x549509fb79cffce1:0xaf5d6ed627dc70fa,/m/0bby681,Zach J.,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,🏞️,park,visited,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,core,
Custer State Park Wildlife Loop Road,"Wildlife Loop Rd, Crazy Horse, SD 57730, United States",43.733230299999995,-103.3553886,,https://www.google.com/maps?ftid=0x877d257e7864d193:0xb5c4fe13d5fd0262,0x877d257e7864d193:0xb5c4fe13d5fd0262,/g/1pzv8tbz4,Zach J.,South Dakota Places,57X3K7m35rFl11lXp4rw-o52_p_I3A,🏞️,park,visited,South Dakota Places,57X3K7m35rFl11lXp4rw-o52_p_I3A,core,
Dingman No. 1 Oil Well,"Inside Heritage Park Historical Village, Calgary, AB T2V 1R1",50.982872199999996,-114.1086557,,https://www.google.com/maps?ftid=0x53717173bee57eff:0xb60bbcccbdf49090,0x53717173bee57eff:0xb60bbcccbdf49090,/g/11fyzbn4dr,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
English Garden,,48.164232299999995,11.6055522,"Nice park, very big.",https://www.google.com/maps?ftid=0x479e759795f82b6b:0xc99bdf627cefefd1,0x479e759795f82b6b:0xc99bdf627cefefd1,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,🏞️,park,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,core,
First Nations Encampment,"84 Heritage Park, Calgary, AB T2V 1R1",50.9865545,-114.10378109999999,,https://www.google.com/maps?ftid=0x5371710b417ced37:0x4c33b3985f11a2c,0x5371710b417ced37:0x4c33b3985f11a2c,/g/11fxb689yl,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Haeunde Blueline Park - Mipo Station,"13 Dalmaji-gil 62beon-gil, Haeundae-gu, Busan",35.158284,129.17276719999998,,https://www.google.com/maps?ftid=0x35688d0b5b18d27d:0x480a23d5aa9e1f0f,0x35688d0b5b18d27d:0x480a23d5aa9e1f0f,/g/11g8w8q2sq,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏞️,park,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,core,
High Park,"1873 Bloor St W, Toronto, ON M6R 2Z3, Canada",43.646547899999995,-79.4636903,Nature.,https://www.google.com/maps?ftid=0x882b35d32336f705:0x1bcc825a300ee67,0x882b35d32336f705:0x1bcc825a300ee67,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏞️,park,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,core,
Hyde Park,,51.5073638,-0.1641135,,https://www.google.com/maps?ftid=0x4876054929181a85:0xd1af6c4f49b4bd0c,0x4876054929181a85:0xd1af6c4f49b4bd0c,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,🏞️,park,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,core,
Joseph Smith Sphinx,"Gilgal Sculpture Garden, 749 E 500 S, Salt Lake City, UT 84102, United States",40.7592885,-111.86935129999999,,https://www.google.com/maps?ftid=0x8752f55d006d2265:0xfb02ff785733c6d7,0x8752f55d006d2265:0xfb02ff785733c6d7,/g/11kbsdtzx9,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏞️,park,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Joshua Tree National Park,"California, United States",33.873415,-115.9009923,,https://www.google.com/maps?ftid=0x80da8f85b965a87b:0x1977eda73aeb9de2,0x80da8f85b965a87b:0x1977eda73aeb9de2,/m/018gyg,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,🏞️,park,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,core,
Laurelhurst Park,"SE Cesar E Chavez Blvd & Stark St, Portland, OR 97214, United States",45.5211073,-122.6272194,"It's a park, with grass.",https://www.google.com/maps?ftid=0x5495a0eac4eeb42d:0xa26df736588d055e,0x5495a0eac4eeb42d:0xa26df736588d055e,/m/0bbzw44,Zach J.,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,🏞️,park,visited,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,core,
Lighthouse Park,"4902 Beacon Ln, West Vancouver, BC V7W 1K5",49.331637099999995,-123.26358619999999,,https://www.google.com/maps?ftid=0x54866c5425f44821:0x5194f33fa19c1f84,0x54866c5425f44821:0x5194f33fa19c1f84,/m/026k8ss,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🏞️,park,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,core,
Maçka Park,"Harbiye, Maçka Cd., 34367 Şişli/İstanbul, Turkey",41.0446503,28.9925461,,https://www.google.com/maps?ftid=0x14cace33ccb7fddb:0x31f77c9ec9e157a3,0x14cace33ccb7fddb:0x31f77c9ec9e157a3,/g/121lt1fq,Zach J.,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,🏞️,park,visited,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,core,
Memento Park,"Budapest, Balatoni út - Szabadkai utca sarok, 1223 Hungary",47.4263652,18.9989299,,https://www.google.com/maps?ftid=0x4741e76cbfdf46bb:0xb7f9917af5ce63cc,0x4741e76cbfdf46bb:0xb7f9917af5ce63cc,/m/05h450h,Zach J.,Hungary Places,1a46QBe0HWmKrjJYm4D9EROGYD6JOw,🏞️,park,visited,Hungary Places,1a46QBe0HWmKrjJYm4D9EROGYD6JOw,core,
Midnapore Station,"Inside Heritage Park Historical Village, 1900 Heritage Dr SW, Calgary, AB T2V 2X3",50.9831848,-114.105853,,https://www.google.com/maps?ftid=0x537171dd0df0f077:0x19f04e825b8f3644,0x537171dd0df0f077:0x19f04e825b8f3644,/g/11gj2st7kz,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Nara Park,,34.685047,135.843012,,https://www.google.com/maps?ftid=0x60013996bd8c6061:0xf96cacf357447456,0x60013996bd8c6061:0xf96cacf357447456,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏞️,park,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Naritasan Park,"1 Narita, Chiba 286-0023, Japan",35.7865445,140.3210226,"Nice park near the airport, good for a day visit.",https://www.google.com/maps?ftid=0x60228b1aa3beef81:0x8e435fbe6e7d3a0b,0x60228b1aa3beef81:0x8e435fbe6e7d3a0b,/g/119tz9rbx,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏞️,park,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Nikko National Park,,36.8936293,139.6344196,,https://www.google.com/maps?ftid=0x601fb3304352f723:0x890f2ccf36739692,0x601fb3304352f723:0x890f2ccf36739692,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏞️,park,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",34.1339393,-118.28903779999999,,https://www.google.com/maps?ftid=0x80c2c08672f8e1a1:0x55d1255ac467b7b5,0x80c2c08672f8e1a1:0x55d1255ac467b7b5,/g/11cp7fly72,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,🏞️,park,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,core,
Pace Bend Park,"2805 Pace Bend Rd N, Spicewood, TX 78669, United States",30.459636099999997,-98.01924439999999,,https://www.google.com/maps?ftid=0x865b3b3681a3b4b3:0x20f207a3de9e2ce8,0x865b3b3681a3b4b3:0x20f207a3de9e2ce8,/g/1vlk1_3m,Zach J.,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,🏞️,park,visited,Texas,1S_gekS-v4RZuZLaRNwLRkv_EUSNYw,core,
Pacific Spirit Regional Park,"5495 Chancellor Blvd, Vancouver, BC V6T 1E4",49.253285999999996,-123.21560299999999,Silent Trails.,https://www.google.com/maps?ftid=0x54867325cd77a111:0x3398f07bb10b71a0,0x54867325cd77a111:0x3398f07bb10b71a0,/m/01d5fy,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🏞️,park,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,core,
Park Güell,"08024 Barcelona, Spain",41.4144948,2.1526945,,https://www.google.com/maps?ftid=0x12a4a2ae52d441ab:0x899a0ba01aaace58,0x12a4a2ae52d441ab:0x899a0ba01aaace58,/m/0nvs,Zach J.,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,🏞️,park,visited,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,core,
Park Prater,"1020 Vienna, Austria",48.209499699999995,16.4067976,,https://www.google.com/maps?ftid=0x476d0773725bc75b:0x4f588cd199e99541,0x476d0773725bc75b:0x4f588cd199e99541,/g/11gy32h_4z,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,🏞️,park,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,core,
Portland Japanese Garden,"611 SW Kingston Ave, Portland, OR 97205, United States",45.5188634,-122.7080354,Nice vibes.,https://www.google.com/maps?ftid=0x5495098a15edc679:0x9e8cc03627015eed,0x5495098a15edc679:0x9e8cc03627015eed,/m/06rhvq,Zach J.,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,🏞️,park,visited,O-re-going Places,uPOFXqj2oXs8EjysOzM2PTCFTrpdog,core,
Railway Roundhouse,"84 Heritage Park, Calgary, AB T2V 1R1",50.985377799999995,-114.10985819999999,,https://www.google.com/maps?ftid=0x5371717466fe30fb:0x50001d4565d141e0,0x5371717466fe30fb:0x50001d4565d141e0,/g/11g8wcxy_6,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🏞️,park,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Riverdale Park East,"550 Broadview Ave, Toronto, ON M4K 2N6, Canada",43.6718289,-79.3549845,Best skyline in the city.,https://www.google.com/maps?ftid=0x89d4cb6736419deb:0x54ff7965f96e6e4f,0x89d4cb6736419deb:0x54ff7965f96e6e4f,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏞️,park,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,core,
Salesforce Park,"425 Mission St, San Francisco, CA 94105, United States",37.789739499999996,-122.39616559999999,,https://www.google.com/maps?ftid=0x8085806348b6dc0b:0x68829c972fa3a749,0x8085806348b6dc0b:0x68829c972fa3a749,/g/11fx7n64dj,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,🏞️,park,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,core,
Scarborough Bluffs Park Beach,"52 Bluffers Park, Scarborough, ON M1M 3W3, Canada",43.712927799999996,-79.2269283,Bluffs.,https://www.google.com/maps?ftid=0x89d4cfaf2001a563:0xd806ffe799779ff7,0x89d4cfaf2001a563:0xd806ffe799779ff7,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏞️,park,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,core,
Selina Secret Garden & Cowork,"Beco Carrasco nº1, 1200-096 Lisboa, Portugal",38.7101033,-9.1508114,,https://www.google.com/maps?ftid=0xd193571e34950e7:0xccf181f782fa6df3,0xd193571e34950e7:0xccf181f782fa6df3,/g/11gy7ygvzx,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,🏞️,park,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,core,
Shinjuku Gyoen National Garden,,35.685176299999995,139.71005169999998,,https://www.google.com/maps?ftid=0x60188cc21b93233f:0x6a1eb1b5a117f287,0x60188cc21b93233f:0x6a1eb1b5a117f287,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏞️,park,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Trinity Bellwoods Park,"790 Queen St W, Toronto, ON M6J 1G3, Canada",43.647282499999996,-79.4137246,Nice park.,https://www.google.com/maps?ftid=0x882b34fb59eedcdb:0x3fb22c8aefb75bb,0x882b34fb59eedcdb:0x3fb22c8aefb75bb,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏞️,park,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,core,
Tsujido Seaside Park Transportation Park,,35.3220239,139.445535,,https://www.google.com/maps?ftid=0x60184de1c4a06295:0x163675b114b969cc,0x60184de1c4a06295:0x163675b114b969cc,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏞️,park,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Underpass Park,,43.6552522,-79.3555605,Great spot for portrait and action shots.,https://www.google.com/maps?ftid=0x89d4cb6adec39d93:0xf81e74aa35b3da90,0x89d4cb6adec39d93:0xf81e74aa35b3da90,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏞️,park,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,core,
Valley of Fire State Park,"Moapa Valley, NV 89040, United States",36.4756593,-114.5383925,,https://www.google.com/maps?ftid=0x80c96b2bca0cabf5:0x4c5d735aaf7cb075,0x80c96b2bca0cabf5:0x4c5d735aaf7cb075,/m/05mgsj,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏞️,park,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Washington Square Park,"Washington Square, New York, NY 10012, United States",40.7308838,-73.997332,,https://www.google.com/maps?ftid=0x89c25990e23d7e8d:0xfa615edfd1b67e18,0x89c25990e23d7e8d:0xfa615edfd1b67e18,/m/037sn_,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,🏞️,park,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,core,
Barrel House Korchma,"2385 Lake Shore Blvd W, Etobicoke, ON M8V 1B7",43.6151741,-79.48832999999999,,https://www.google.com/maps?ftid=0x882b37cf6096ab11:0xde1f930695cb230b,0x882b37cf6096ab11:0xde1f930695cb230b,/g/11jqwhb2cz,Zach J.,Churono | Want to go,_Goa88wVSLuG5ntawKc2cw | 1mSquE0pnDeBv3otPCuMkxC6wzss,🏖️,beach,both,Churono | Want to go,_Goa88wVSLuG5ntawKc2cw | 1mSquE0pnDeBv3otPCuMkxC6wzss,core,
Bar Cathedral,"54 The Esplanade, Toronto, ON M5E 1A7",43.6470268,-79.37422099999999,,https://www.google.com/maps?ftid=0x89d4cb62f0b5daef:0x4bbb8561ca3e884f,0x89d4cb62f0b5daef:0x4bbb8561ca3e884f,/g/11rfn3xz19,Zach J.,Churono | Want to go,_Goa88wVSLuG5ntawKc2cw | 1mSquE0pnDeBv3otPCuMkxC6wzss,🏰,heritage,both,Churono | Want to go,_Goa88wVSLuG5ntawKc2cw | 1mSquE0pnDeBv3otPCuMkxC6wzss,core,
Neuschwanstein Castle,"Neuschwansteinstraße 20, 87645 Schwangau, Germany",47.557573999999995,10.7498004,"Famous place, castle.",https://www.google.com/maps?ftid=0x479cf7cac44ea35d:0xc8a6866bd39dbba3,0x479cf7cac44ea35d:0xc8a6866bd39dbba3,/m/01jz1z,Zach J.,Deutschland Places | Want to go,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q | 1mSquE0pnDeBv3otPCuMkxC6wzss,🏰,heritage,both,Deutschland Places | Want to go,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q | 1mSquE0pnDeBv3otPCuMkxC6wzss,core,
